train_input_1,train_input_2,train_output_1
[313 -23 423 949 -446 250 149 -822 -137 -449 999 66 580 651 978 -766 -128 -218 423 893 -581 640 -471 988 -268 367 -909 -356 -478 909 587 -578 597 488 124 528 272],[272 528 124 488 597 -578 587 909 -478 -356 -909 367 -268 988 -471 640 -581 893 423 -218 -128 -766 978 651 580 66 999 -449 -137 -822 149 250 -446 949 423 -23 313],true
[110 367 -877 -691 314 521 54 555 268 -338 -899 -428 78 527 -436 985 -981 166 667 430 -784 -935 -959 -762 451 -468 983 458 -979 -578 212 -13 -90 736 -825 802 -544 -786 250 457 -768 477 745 -875 113],[113 -875 745 477 -768 457 250 -786 -544 802 -825 736 -90 -13 212 -578 -979 458 983 -468 451 -762 -959 -935 -784 430 667 166 -981 985 -436 527 78 -428 -899 -338 268 555 54 521 314 -691 -877 367 110],true
[165 -49 9 -425 63 -524 -496 767 -50 520 732 4 729 -926 433 -170 -41 874 628 366 744 87 -920 -129 -53 377 870 -324 461 -985 -188 411 173 -111 -872 -353 942 423 -676 -31 -613 394 -458 261 690],[690 261 -458 394 -613 -31 -676 423 942 -353 -872 -111 173 411 -188 -985 461 -324 870 377 -53 -129 -920 87 744 366 628 874 -41 -170 433 -926 729 4 732 520 -50 767 -496 -524 63 -425 9 -49 165],true
[-137 -264 896 570 233 949 735 -927 760 276 -523 -587 50 -868 -332 595 900 543],[543 900 595 -332 -868 50 -587 -523 276 760 -927 735 949 233 570 896 -264 -137],true
[157 554 490 826 147 -684 -250 594 22 -728 -166 704 755 187 -446 95 -683 -978 389 -36 -405 539 861 716 199 -820 317 871 454 446 -222 765 275 -588 -148 -986 258 596],[596 258 -986 -148 -588 275 765 -222 446 454 871 317 -820 199 716 861 539 -405 -36 389 -978 -683 95 -446 187 755 704 -166 -728 22 594 -250 -684 147 826 490 554 157],true
[293 226 -540 130 -626 -202],[-202 -626 130 -540 226 293],true
[513 -899 -639 -476 -772 -393 624 -108 572 395 -407 -47 -831 -677 -13 -81 65 791 -250 25 665 291 726 -469 -33 459 699 -501 160 620 -120 218 901 941 493],[493 941 901 218 -120 620 160 -501 699 459 -33 -469 726 291 665 25 -250 791 65 -81 -13 -677 -831 -47 -407 395 572 -108 624 -393 -772 -476 -639 -899 513],true
[583 251 -151 -287 561 -719 375 -265 -875 748 -267 12 -277 -554 -465 868 -655 731 705 371 -365 -116 837 356 153 -722 436 529 46 -966 733 -200 -79 -784 -949 -86 909 680 -144 487 -953 942 -59 -845 134 -435 -72 588],[588 -72 -435 134 -845 -59 942 -953 487 -144 680 909 -86 -949 -784 -79 -200 733 -966 46 529 436 -722 153 356 837 -116 -365 371 705 731 -655 868 -465 -554 -277 12 -267 748 -875 -265 375 -719 561 -287 -151 251 583],true
[-481 888 -347 -214 -980 95 1000 246 -80 39 -163 -287 -89 78 -989 574 -616 514 496 974 340],[340 974 496 514 -616 574 -989 78 -89 -287 -163 39 -80 246 1000 95 -980 -214 -347 888 -481],true
[-339 -457 520 124 -608 -636 -438 -775 -797 -507 422 825 946 680 616 831 507 162 733 332 1000 342 903 -831 614 850 743 340 908 549 818 535 958 -473 28 -704 373 567 -887 148 794 -264 -79 888 656],[656 888 -79 -264 794 148 -887 567 373 -704 28 -473 958 535 818 549 908 340 743 850 614 -831 903 342 1000 332 733 162 507 831 616 680 946 825 422 -507 -797 -775 -438 -636 -608 124 520 -457 -339],true
[-364 -641 224 404 -740 -141 47 -624 -352 -127 -414 -891 741 138 878 -701 134 843 -276 706 -929 757 691 -35 -779 361 915 407 -542 -801],[-801 -542 407 915 361 -779 -35 691 757 -929 706 -276 843 134 -701 878 138 741 -891 -414 -127 -352 -624 47 -141 -740 404 224 -641 -364],true
[389 -356 -282 -616 235 -109 433 990 656 601 -297 -144 -875 725 -825 181 -308 -695 -626 672 767 684 194 250 -368 -309 -364 -920 -674 336 538 783 -931 -429 738 -786 -172 319 974 924 337 -678 -723],[-723 -678 337 924 974 319 -172 -786 738 -429 -931 783 538 336 -674 -920 -364 -309 -368 250 194 684 767 672 -626 -695 -308 181 -825 725 -875 -144 -297 601 656 990 433 -109 235 -616 -282 -356 389],true
[497 731 -664 570 404 -25 -390 216 -397 -715 -744 -689 750 996 -430 182 -728 733 -458 -100 -77 502 -827 494 -584 -932 982 878 99],[99 878 982 -932 -584 494 -827 502 -77 -100 -458 733 -728 182 -430 996 750 -689 -744 -715 -397 216 -390 -25 404 570 -664 731 497],true
[-863 688 243 -94 -340 -923 127 466 -326 917 234 770 658 -789 743 -235 613 -583 1 -628 119 -251 984 634],[634 984 -251 119 -628 1 -583 613 -235 743 -789 658 770 234 917 -326 466 127 -923 -340 -94 243 688 -863],true
[-383 -484 -218 600 -389 890 136 294 508 119 638 -750 -85 308 -747 -740 -778 979 -500 -370 -220 918 -436 74 -499 -492 -910 -856 465 244 697 217 -998 -523 -980 -814 -390 838 118 -762 -458 -664 946 -32 642 -186 877 -104 860],[860 -104 877 -186 642 -32 946 -664 -458 -762 118 838 -390 -814 -980 -523 -998 217 697 244 465 -856 -910 -492 -499 74 -436 918 -220 -370 -500 979 -778 -740 -747 308 -85 -750 638 119 508 294 136 890 -389 600 -218 -484 -383],true
[-768 917 -235 -911 625 -759 -193 164 -738 -972 -459 600 -20 240 638 -449],[-449 638 240 -20 600 -459 -972 -738 164 -193 -759 625 -911 -235 917 -768],true
[724 699 -974 529 458 830 -999 617 620 941 987 605 -452 407 272 923 338 607 25 -921 -75 -184 -120 151 595 -192 97 -281 363 898 626 -591 -956 280 135 -112],[-112 135 280 -956 -591 626 898 363 -281 97 -192 595 151 -120 -184 -75 -921 25 607 338 923 272 407 -452 605 987 941 620 617 -999 830 458 529 -974 699 724],true
[973 617 38 713 -798 308 190 134 -363 956 262 552 -543 -657 -836 -808 707 -964 -572],[-572 -964 707 -808 -836 -657 -543 552 262 956 -363 134 190 308 -798 713 38 617 973],true
[720 516 -27 -510 42 -537 -604 -537 -344 899 8 830 -956 -568 755 351 611 -242 606 942 939 -378 980 -375 -906 545 695 -885 -975 880 627 -990 -916 -270 -135 915 304],[304 915 -135 -270 -916 -990 627 880 -975 -885 695 545 -906 -375 980 -378 939 942 606 -242 611 351 755 -568 -956 830 8 899 -344 -537 -604 -537 42 -510 -27 516 720],true
[-813 228 -585 -765 -78 483 -915 -825 -148 389 -743 802 -335 -612 -296 422 -375 -421 427 623 -720 -190 -149 -93 441 -351 672 385 200 162 -880 -156 762 142 667 97 20 152 915 750 -380 483 213 -42 159 121 -173 -183 -719],[-719 -183 -173 121 159 -42 213 483 -380 750 915 152 20 97 667 142 762 -156 -880 162 200 385 672 -351 441 -93 -149 -190 -720 623 427 -421 -375 422 -296 -612 -335 802 -743 389 -148 -825 -915 483 -78 -765 -585 228 -813],true
[-789 -754 -845 -737 454 -942 815 -801 -983 562 788 -227 -823 -447 53 20 902],[902 20 53 -447 -823 -227 788 562 -983 -801 815 -942 454 -737 -845 -754 -789],true
[-563 -808 -389 753 -516 -366 727 985 659 816 -970 659 485 -280 -855 -813 756 679 -751 -452 -967 701 -868 -775 -767 513 469 160 -583 974 -725 457 331 -601 -871 -701 -343 859 715 -225 -265 734 645 636],[636 645 734 -265 -225 715 859 -343 -701 -871 -601 331 457 -725 974 -583 160 469 513 -767 -775 -868 701 -967 -452 -751 679 756 -813 -855 -280 485 659 -970 816 659 985 727 -366 -516 753 -389 -808 -563],true
[11 -378 -125 0 -959 -310 -256 -539 556 396 102 449 623 -816 137 -596 978 489 -571 -387 -759 -330 774 614 -783 612 524 161 -218],[-218 161 524 612 -783 614 774 -330 -759 -387 -571 489 978 -596 137 -816 623 449 102 396 556 -539 -256 -310 -959 0 -125 -378 11],true
[318 288 -847 -368 -27 -335 -992 998 903 846 874 -107 -788 -362 -58],[-58 -362 -788 -107 874 846 903 998 -992 -335 -27 -368 -847 288 318],true
[474 605 -627 -112 -773 -864 262 734 -560 -814 -682 -838 825 100 321 -933 -884 542 753 -781 -693 29 873 57 -291 820 -781 297 625 -898 80 627 2 127 986 931 642 -443],[-443 642 931 986 127 2 627 80 -898 625 297 -781 820 -291 57 873 29 -693 -781 753 542 -884 -933 321 100 825 -838 -682 -814 -560 734 262 -864 -773 -112 -627 605 474],true
[-45 -675 246 -478 587 -174 -839 337 -366 385 -411 -115 -699 -842 -188 -571],[-571 -188 -842 -699 -115 -411 385 -366 337 -839 -174 587 -478 246 -675 -45],true
[-64],[-64],true
[-990 -475 981 737 551 783 919 169 -254 -795 427 -682 -854 929 -386 -765 -625 799 646 774 80 374 -654 805 -344 -60 557 -268 -424 682 -234 65 -466 696 -451 -975 -127 639 181 -572 -311 -280 -974 -240 814 -56],[-56 814 -240 -974 -280 -311 -572 181 639 -127 -975 -451 696 -466 65 -234 682 -424 -268 557 -60 -344 805 -654 374 80 774 646 799 -625 -765 -386 929 -854 -682 427 -795 -254 169 919 783 551 737 981 -475 -990],true
[-153 429 -568 286 314 -407 -668 595 -727 -491 -143 271 350 594 930 -215 -350],[-350 -215 930 594 350 271 -143 -491 -727 595 -668 -407 314 286 -568 429 -153],true
[-793 419 400 -45 781],[781 -45 400 419 -793],true
[-289 -762 719 -537 -224 660 -512 -759 763 956 698 706 881 -309 -220 -254 580 -775 629 -510 -795 59 -384 441 -431 540 -94 424 624 -567 898 131 514 -677 118 -233 -492 -869 -695 -328 -227 249 -375 -617 -711],[-711 -617 -375 249 -227 -328 -695 -869 -492 -233 118 -677 514 131 898 -567 624 424 -94 540 -431 441 -384 59 -795 -510 629 -775 580 -254 -220 -309 881 706 698 956 763 -759 -512 660 -224 -537 719 -762 -289],true
[237 -203 -296 462 -542 858 675 -250 492 380 943 185 -647 87 130 -140 -589 -563 117 316 472 -522 -866 -64 -868 681 277 -256 -895 144 145 64 -406 729],[729 -406 64 145 144 -895 -256 277 681 -868 -64 -866 -522 472 316 117 -563 -589 -140 130 87 -647 185 943 380 492 -250 675 858 -542 462 -296 -203 237],true
[189 848 -272 -204 -802 -859 -420 445 642 -917 317 -635 -699 -62],[-62 -699 -635 317 -917 642 445 -420 -859 -802 -204 -272 848 189],true
[-8 -289 -562 546 681 -525 -339 599 -156 368 333 -730 779 -381 105 266 509 -548 -488 -191 595],[595 -191 -488 -548 509 266 105 -381 779 -730 333 368 -156 599 -339 -525 681 546 -562 -289 -8],true
[-30 924 -867 803 -697 557 533 768 442 -410 -511 839 780 -576 -822 687 -840 9 269 -186 -608 760 -585 278 551 -564 760 -200 -695 797 -753 85 1000 -771 -421],[-421 -771 1000 85 -753 797 -695 -200 760 -564 551 278 -585 760 -608 -186 269 9 -840 687 -822 -576 780 839 -511 -410 442 768 533 557 -697 803 -867 924 -30],true
[3 23 458 -616 743 -327 754 311 -29 -861 -292 228 -562 565 -342 74 112 639 -261 597 405 -937 -383 -283 730 -956 -445 504 856 292 804 -236 81 833 732 -247 732 -767 -549 971 -998 741 17 960 -72 -458 496],[496 -458 -72 960 17 741 -998 971 -549 -767 732 -247 732 833 81 -236 804 292 856 504 -445 -956 730 -283 -383 -937 405 597 -261 639 112 74 -342 565 -562 228 -292 -861 -29 311 754 -327 743 -616 458 23 3],true
[406 -21 231 -439 630 622 274 -616 886 -197 -996 218 688 -642 -931 890 552 678 -558 252 946 639 -501 213],[213 -501 639 946 252 -558 678 552 890 -931 -642 688 218 -996 -197 886 -616 274 622 630 -439 231 -21 406],true
[747 -297 871 -26 -659 832 886 449 -578 -729 -445 -111 235 -185 555 908 -406 35 703 -398 -819 470 -515 -476 707 -948 -918 953 -750 78 -847 254 -694 64 640 -292 280 -121 739 986 -706 -122 -775 -153],[-153 -775 -122 -706 986 739 -121 280 -292 640 64 -694 254 -847 78 -750 953 -918 -948 707 -476 -515 470 -819 -398 703 35 -406 908 555 -185 235 -111 -445 -729 -578 449 886 832 -659 -26 871 -297 747],true
[-490 309 956 598 135 108 367 409 713 -747 -714 -147 -797 387 93 -624 398 -596 381 -981 531 -117 -873 -350 97 579 -743 -560 -6 822 -994 -820],[-820 -994 822 -6 -560 -743 579 97 -350 -873 -117 531 -981 381 -596 398 -624 93 387 -797 -147 -714 -747 713 409 367 108 135 598 956 309 -490],true
[816 -2 -592 218 602 -936 632 -630 -912 -187 -290 557 -576 713 -693 -125 678 279 -199 867 217 176 977 326 -796 634 -890 190 -363 -380 -395 -485 92 518 4 -581 -424 -961],[-961 -424 -581 4 518 92 -485 -395 -380 -363 190 -890 634 -796 326 977 176 217 867 -199 279 678 -125 -693 713 -576 557 -290 -187 -912 -630 632 -936 602 218 -592 -2 816],true
[-13 -565 825 -391 -209 47 180],[180 47 -209 -391 825 -565 -13],true
[-397 889 -480 -48 -53 -63 -267 -915 314 523 -377 104 -420 373 -188 511 264 760 -6 218 -731 641 -346 258 651 -281 -391 706 731 -540 -377 476 586 432 -153 -468 95 -950 -632 705 512 596],[596 512 705 -632 -950 95 -468 -153 432 586 476 -377 -540 731 706 -391 -281 651 258 -346 641 -731 218 -6 760 264 511 -188 373 -420 104 -377 523 314 -915 -267 -63 -53 -48 -480 889 -397],true
[-693 273 -172 -781 -198 -983 691 -701 -249 718 -654 19 779 876 -800 59 -402 -466 -939 -314 -231 -745 501 -629 349 -674 -752 -232],[-232 -752 -674 349 -629 501 -745 -231 -314 -939 -466 -402 59 -800 876 779 19 -654 718 -249 -701 691 -983 -198 -781 -172 273 -693],true
[352 493 -810 -614 -202 -155 278 971 -137 -122 -337 -549 -103 -845 -457 -871 267 -875 139 733 674 -556],[-556 674 733 139 -875 267 -871 -457 -845 -103 -549 -337 -122 -137 971 278 -155 -202 -614 -810 493 352],true
[-195 -260 -414 -938 -196 -412 -417 168 39 272 379 843 858 967 137 -739 -664 -889 738 -113 -73 -618 800 -785 -908 -483 968 1000 -110 -133 -966 -661 -733 -561 -427 -583 935 913 641 680 -714 209 990 367 90 -288 926 302 531],[531 302 926 -288 90 367 990 209 -714 680 641 913 935 -583 -427 -561 -733 -661 -966 -133 -110 1000 968 -483 -908 -785 800 -618 -73 -113 738 -889 -664 -739 137 967 858 843 379 272 39 168 -417 -412 -196 -938 -414 -260 -195],true
[650 -115 757 641 997 -61 997 722 -255 104 -641 906 25 -417 -484 451 -211 94 525 900 -495 943 -949 -618 551 -467 -843 350 136 -408],[-408 136 350 -843 -467 551 -618 -949 943 -495 900 525 94 -211 451 -484 -417 25 906 -641 104 -255 722 997 -61 997 641 757 -115 650],true
[790 -740 -395 -306 -253 785 41 148 920 -132 872 -925 -117 -83 702 -513 299 -678 -497 -383 555 353 790 860 780 -263 690 40 170 -287 132 -371 601 909 -398 255 -135 -799 -604 387 76 514 992 -344],[-344 992 514 76 387 -604 -799 -135 255 -398 909 601 -371 132 -287 170 40 690 -263 780 860 790 353 555 -383 -497 -678 299 -513 702 -83 -117 -925 872 -132 920 148 41 785 -253 -306 -395 -740 790],true
[810 -663 -994 -816 -485 703 564 -768 -600 576 172 717 -114 -373 443 538 -817 446 -21 391],[391 -21 446 -817 538 443 -373 -114 717 172 576 -600 -768 564 703 -485 -816 -994 -663 810],true
[-346 -925 -800 596 43 -248 718 -922 844 538 170 -800 47 630 990 -830 -310 244 -724 -1000 845 641 -685 -561 49 -660 231 -782 -617 605 110 -948 -287 76 -61 164 -128 169 689 169 -121],[-121 169 689 169 -128 164 -61 76 -287 -948 110 605 -617 -782 231 -660 49 -561 -685 641 845 -1000 -724 244 -310 -830 990 630 47 -800 170 538 844 -922 718 -248 43 596 -800 -925 -346],true
[714 -38 -381 -296 -320 370 -686 -185 204 -86 -114 -147 -183 -335 659 106 848 224 450 878 -307 -358 650],[650 -358 -307 878 450 224 848 106 659 -335 -183 -147 -114 -86 204 -185 -686 370 -320 -296 -381 -38 714],true
[673 672 -750 558 224 436 696 -665 134 -942 -498 -837 578 -312 -387 -242 -752 926 852 909],[909 852 926 -752 -242 -387 -312 578 -837 -498 -942 134 -665 696 436 224 558 -750 672 673],true
[-67 -844 252 -686 -402 -882 -730 429 71 914 482 903 -362 932 -686 570 -605 401 -247 -356 -678 745 316 -962 670 -678 -784 566 -701 765 -695 826 701 408 330 709 897 -112],[-112 897 709 330 408 701 826 -695 765 -701 566 -784 -678 670 -962 316 745 -678 -356 -247 401 -605 570 -686 932 -362 903 482 914 71 429 -730 -882 -402 -686 252 -844 -67],true
[147 -742 -355 416 828 130 468 -7 -596 769 -131 -976 -282 -799 -963 599 -681 -75 -222 412 352],[352 412 -222 -75 -681 599 -963 -799 -282 -976 -131 769 -596 -7 468 130 828 416 -355 -742 147],true
[-473 -354 -228 73 873 767 404 -102 -351 -877 519],[519 -877 -351 -102 404 767 873 73 -228 -354 -473],true
[-78 -933 973 693 -323 -93 -5 237 994 -28 786 -992 259 884 -462 288 -409 -856 629 -656 -512 71 -284 731 -814 308 62 125 -299 -997 -930 825 -654 358 659 684],[684 659 358 -654 825 -930 -997 -299 125 62 308 -814 731 -284 71 -512 -656 629 -856 -409 288 -462 884 259 -992 786 -28 994 237 -5 -93 -323 693 973 -933 -78],true
[600 713 177 20 -454 411 798 603 -700 -543 -435 -758 -979 926 331 -91 -790 709 -679 575 605 -135 -724 725 589 -25 401],[401 -25 589 725 -724 -135 605 575 -679 709 -790 -91 331 926 -979 -758 -435 -543 -700 603 798 411 -454 20 177 713 600],true
[799 -567 490 -923 347 -808 -312 215 463 -710 -470 -840 -960 615 -532 -666 -896 -684 599 -696 409 -990 663 967 424 -970 -453 200 -839 -222 -601 -86 -294 -660 -820 -823 305],[305 -823 -820 -660 -294 -86 -601 -222 -839 200 -453 -970 424 967 663 -990 409 -696 599 -684 -896 -666 -532 615 -960 -840 -470 -710 463 215 -312 -808 347 -923 490 -567 799],true
[930 410 -729 -938 321 231 485 -730 814 -309 403 671 745 -863 -866 198 -35 931 230 -788 194 109 889 574 -663 -648 -704 365 -542 -439 -637 -473 548 -21 -801 -179 952 -590 405 -101 446],[446 -101 405 -590 952 -179 -801 -21 548 -473 -637 -439 -542 365 -704 -648 -663 574 889 109 194 -788 230 931 -35 198 -866 -863 745 671 403 -309 814 -730 485 231 321 -938 -729 410 930],true
[-657 -626 -710 510 -128 -658],[-658 -128 510 -710 -626 -657],true
[-221 -524 -897],[-897 -524 -221],true
[-40 -580 994 -349 53 -301 52 75 -198 -695 -679 286 -314 -343 -554 476 959 -292 -20 889],[889 -20 -292 959 476 -554 -343 -314 286 -679 -695 -198 75 52 -301 53 -349 994 -580 -40],true
[969 831],[831 969],true
[-263 -886 -774 -958 -297 -822],[-822 -297 -958 -774 -886 -263],true
[637 335 -148 -677 82 389 -783 313 186 784 438 620 -430 754 -165 -32 -226 284 -619 -253 -298 752 -10 84 -664 -842 -408 -604 520 732 967 -190 609 196 849 -910 -118 -172 151 391 743 14],[14 743 391 151 -172 -118 -910 849 196 609 -190 967 732 520 -604 -408 -842 -664 84 -10 752 -298 -253 -619 284 -226 -32 -165 754 -430 620 438 784 186 313 -783 389 82 -677 -148 335 637],true
[-920 177 -633 750 641 -499 -744 76 365 -645 -488 -181 -557 -727 -498 -951 594],[594 -951 -498 -727 -557 -181 -488 -645 365 76 -744 -499 641 750 -633 177 -920],true
[857 83 -734 80 -840 -780 787 -127 534 -786 -760 38 11 -70 -576 -457 705 273 -173 890],[890 -173 273 705 -457 -576 -70 11 38 -760 -786 534 -127 787 -780 -840 80 -734 83 857],true
[-103 -946 590 862 -338 -306 -622 807 -383 -868 -763 72 -12 -431 729 -466 6 725],[725 6 -466 729 -431 -12 72 -763 -868 -383 807 -622 -306 -338 862 590 -946 -103],true
[972 173 -373 289 -151 908 -425 812 -916 -724 699 184 58 63 432 727 -243 -203 291],[291 -203 -243 727 432 63 58 184 699 -724 -916 812 -425 908 -151 289 -373 173 972],true
[-213 578 -897 -592 703 880 230 720 -460 -322 917 931 548 -477 526 159 -234 718 570 871 -347 -142 640 -987 -361 -580 795 -305 695 496 472 -4 433 -457 67],[67 -457 433 -4 472 496 695 -305 795 -580 -361 -987 640 -142 -347 871 570 718 -234 159 526 -477 548 931 917 -322 -460 720 230 880 703 -592 -897 578 -213],true
[757],[757],true
[28 249 740 393 751 839 475 -46 350 971 942 664 -766 -434 -274 -411 692 -487],[-487 692 -411 -274 -434 -766 664 942 971 350 -46 475 839 751 393 740 249 28],true
[-712 -731 789 -397 14 255 -818 -506 782 -75 41 668 -160 48 430 210 721 -962 -789 -130 161 -860 -463 993 446 -459 892 -996 -828 479 517 403 -409 385 -200 257 651 -92 -683 -586],[-586 -683 -92 651 257 -200 385 -409 403 517 479 -828 -996 892 -459 446 993 -463 -860 161 -130 -789 -962 721 210 430 48 -160 668 41 -75 782 -506 -818 255 14 -397 789 -731 -712],true
[157 441 633 868 -314 -582 926 -604 -820 936 -993 476 716 895 871 -824 -392 266 342 -338 716 -197 -461 887 818 882 -33 -768 175 18 593 943 -874 -57 -671 769 201 326 204 236 -420 897 888],[888 897 -420 236 204 326 201 769 -671 -57 -874 943 593 18 175 -768 -33 882 818 887 -461 -197 716 -338 342 266 -392 -824 871 895 716 476 -993 936 -820 -604 926 -582 -314 868 633 441 157],true
[203 -995 589 -512 -409 225 -619 892 778 -794 425 344 447 -538 473 101],[101 473 -538 447 344 425 -794 778 892 -619 225 -409 -512 589 -995 203],true
[-112 222 -143 418 644 562 -483 577 -733 827 291 -125 44 847 -141 -235 667 -546],[-546 667 -235 -141 847 44 -125 291 827 -733 577 -483 562 644 418 -143 222 -112],true
[-312 -923],[-923 -312],true
[-320 -171 451 -569 57 -839 329 -993 964 -589 -784 -447 -746 139 738 624 -286 40 -379 -456 -844 -281 359 504 -315 -292 -806 686 -914 -89 650 -687],[-687 650 -89 -914 686 -806 -292 -315 504 359 -281 -844 -456 -379 40 -286 624 738 139 -746 -447 -784 -589 964 -993 329 -839 57 -569 451 -171 -320],true
[-757 713 -842 -236],[-236 -842 713 -757],true
[761 -336 374 -687 -57 -714 -260 -527 322 263 459 -449 214 247 -693 955],[955 -693 247 214 -449 459 263 322 -527 -260 -714 -57 -687 374 -336 761],true
[180 293 670 193 544 854 -488],[-488 854 544 193 670 293 180],true
[65 165 -67 -161 831 -337 428 -727],[-727 428 -337 831 -161 -67 165 65],true
[729 -522 -568 298 -752 184 -111 5 937 835 623 100 255 774 -562 93 903 85 870 956 767 -683 234 327 -339 -840 -298 -187 -570 195 538 444 453 -124 851 692 31 505 62 327 -848 -936 -965 768 -936 -403 -370],[-370 -403 -936 768 -965 -936 -848 327 62 505 31 692 851 -124 453 444 538 195 -570 -187 -298 -840 -339 327 234 -683 767 956 870 85 903 93 -562 774 255 100 623 835 937 5 -111 184 -752 298 -568 -522 729],true
[-621 161 -778 -685 402 -526 117 366 668 -163 990 -43 439 -265 -332 523 -511 -151],[-151 -511 523 -332 -265 439 -43 990 -163 668 366 117 -526 402 -685 -778 161 -621],true
[-462 -66 -926],[-926 -66 -462],true
[-363 -939 194 -523 -278 18 188],[188 18 -278 -523 194 -939 -363],true
[272 877 372 -121 669 -89 323 -468 -706 764 413 -731 -480 833 61 34 -136 849 989 -627 931 -813 -300 588 -42 -35 145 250 861 866 782 -165 29 957 -1000 -186 -260 -693 -853],[-853 -693 -260 -186 -1000 957 29 -165 782 866 861 250 145 -35 -42 588 -300 -813 931 -627 989 849 -136 34 61 833 -480 -731 413 764 -706 -468 323 -89 669 -121 372 877 272],true
