train_input_1,train_output_1
"[""7S3Ok*|/:~Ct[=A|dXyQ$>1;w&+gd|\\"" ""C\"""" ""M]5.y*~@@Uw2QxcJ1M@w}#&.e"" ""s$K"" ""o &:7y q~oT<1iBIz@4Y@|Ps}WMMEV%5{xEy5LC)reJhM@)"" ""J&Og4p=t=2m(@l.{ZiS&>kE"" ""A[8@4u/(VY; O"" ""$\t+O21mEAJv=V9|?|*2id;&DQ\nDb4!kuHlgt"" ""O5g-Wh(2w*7g+9E$w6.r=\nyOfa;L|"" ""K^NP1bI[4oJqw+Y}jeqG*WH.6 V`oW"" ""_}:|#{.20?}25[!gL2"" ""\\J-ST"" ""9T# lmQWY{"" ""-mC0KK!qjJhvticrH"" ""U{\""\""Uzx0|l+8*$h8j\\)=gP)e0J(ficI[/f3TWtNYW_gk'gS"" ""<p>,NvHi`)aZ \""LZxy"" ""X&a"" ""\n|eMQL`Up3byL`6cx6^w:Bt&aK4e"" ""K vOY=F?H8`uTwJ3"" ""OwI'6Ldv1!Bf5qROZQ9wy;-"" ""j4ATACTg--(5%@"" ""st4_s$;`|XG30\""zX7_ix%"" ""CC#g56C\t`\""xR\\9E@Qb/VD\"".c7hrvjR+ufMy9k^h(F,tG]\""b4+R"" ""ys.\tn[bZ?<;}Qaglc"" ""$u\n&rF,tXi*?cX}LaE0J8u>^`pNAA:vN3\nlQeNx<h2z/ "" ""a?Lb*g qzmY|2\\\""g.}z#i+Qr3\\av[)jLYJRBBp%Ie~4"" ""@48)j\n0aos:6x&q^<P[BHa+\nVG"" ""FDH(R3;U&E/DP(w();maFK\\<hR`!ZQ<(gM_xQVHdl"" ""[/}O',Fh;#$QXz_=w_<&0\\gmrx*d"" ""lB5D UDJmaK,I|!7WfQ6cKW&HI\t+%h)'#w(u|2\tvq6<G#""]","45
28
41
26
43
45
17
50
21
14
23
16
28
3
18
47
17
10
5
18
30
29
36
13
23
47
3
25
2
31"
"[""8aAp\t!xw36o3p;WX$|yjIU`oI)}O%"" ""]K.G(:kJL7cz$[~~llPt%_"" ""LBN$&:9@-V)s;V&VDt_Z\\~fgfd/6`K9hurvM\t\\vK1b7"" ""?{U1"" ""#??wmym;@bDq_yK'r]lLV$@w:YJ"" ""9DhTq-59F{g4lR /$DV{.0*/AW&c<1P]ZfENur2$:G"" ""#an@(+(eDCc]4^>)=\""IgOsK,H>>D?duIk_|6S%F#M,-n\\}Wj"" ""Awj#;v.w!,X(&GZ=BE,"" ""})}BrjW=Iowvyk$*\""xc:-grX%4?`YuGhy8uX_\t{26"" ""V!){OKM)'mlLc,PdOBmHmK\nGAQO+rCs_b/\\#`"" ""eDHDk}hQK}jUo=]/y]G5;RmOz$N"" ""$8=pEKK4{58U;X;2}L=#\nE@j=TPzO)@(0u<Vv%0+I\tP*"" ""-,F\tFa.fGi^p//@Zh=zwrA(=DZ!<8hg"" ""^=)'rt!jE\trlZM"" ""fX\\t]%QU85y$\tsya-~\""B%z>FMb,;&2h-e6L #&Z"" ""?a'\""t}[}EZN.Vvg\\f6&[w\""kkq'rC`.6dBa2Evx^"" ""wYVv>?FI"" ""YTuuZJ{ =$}{Q)^+"" ""=kKASJ$%<I&HT4Q56\\8=@2m2-w(dL`0\tfzY=3"" ""@_sj(Yo"" ""-CC}(-}wdIBRY!wt8c$O(E]w*A^xlU3u>z2{2!"" ""1\\JH'+?f}I}y?5}fibYZ""]","20
38
7
37
16
8
39
39
14
31
44
27
37
41
19
48
42
27
4
43
22
29"
"[""'VfoiSH1"" ""V02Y&PuvIp?,9;(NK9?})=o$Md:@} >N="" ""=hI/C':HbMh_ck'<p~>L4+N1\\"" ""`t"" ""~`-Q"" ""9Wdr\t??e#-eP$\\Z @zK=.E@K"" ""e1)"" ""V!'8{\\ iI!~V"" ""zuQ\""\t',&YqU$@R|XWtK\tH]{NeC)"" ""\tIIcV3&PGCv[V#<LZ5h W|UIms\""-wS$d"" ""^nG/LM*cvk\n"" ""?{5.)\\\\mG;YSk"" ""CdQk7=vvc;ySVHKoPR'|:D-5wd2EX+@w1"" ""5!]N~XU\nl>!w('"" ""(/Hgjzq=@\t>fFWB`E<m<NQF=}!,.zCL}\t6S5dni1"" ""7pt,z`@cY?QI.S.@\tb;TV559b[&S\nP&bfjx;8?)-w},~D)Z"" ""t*%Mdin**8ehvs;Yyi"" ""`b%18rrav_M\\!A^#\""0sx,CQ|x]*{KWcK:,o]k@"" ""a\""<1[f%o"" ""t^F-W'}a*`Dja@o]f7?ED@1pai]}T4@,I~RN"" ""2C* hveop5)@8VE4b=Gyox%i!bv\\k"" ""q\t^k\ng=yTg0?X6:BLWb=cj8y"" ""%Q/5#uzkF\n,h?\""%G:\t.QR:z;^#S1""]","28
24
29
36
8
38
18
47
40
14
33
13
11
32
27
12
3
24
4
2
25
33
8"
"[""iLAgD~P5HSM,rq>iQVZ-cfrN,wFtp!q.2<Mc&\""ryjc"" ""NnU;.\\NQp)7|UT$Xk9q^"" ""IrYzG`\t'gEbhW<SGUM^,9b\\`m^8`~}7}.*(}\""!"" ""Uiotz*V_Vo{jwDX s"" ""B{TE"" ""(&ct8cFr]Za 1R2W&X6Zn\n+]Z*]1gk1Hm"" ""_<gP';h}7.i76r+p"" ""U#$`IC(#;Jky%(h"" ""nm67??6Mzb"" ""w9Uqm_MI\\WG<|AQ8Dem%Y/dah~e&*J66- \\g"" ""9Os^20y@iF%qP?lNI,\tKH sA8O\""-"" ""yy bS%qKr"" ""o(19vY)Fldv?Lne\"":Z|F]3~J.kZRIEff]E)ED|]MT95?<X+"" """" ""%g.@>D<`$6\ni.8`}{~XqynI%O$"" ""7Rh`\nH"" ""vB=Xkf?99G+$|4p"" ""c%V v+O6zg)nQY!"" ""72A"" ""%f-7Pd^7+H,W{zbKa[8 wQ?`f~P?5U~}+"" ""swP|'.0d}s|tq%Q6RP7&B&}5WP"" ""3W+;=_o&4yUa/ C84e4z/)m-'"" "" n!g_\\!+rH\""q@%p9"" ""t2!q5^PA[+x;.aMb67N_cQArm};48"" ""4(GHuk{5~"" ""rc.>5|K.\nM<['OWIZ&GMt\""FrBC=p17"" ""P3D|l&k]\\}\\aQJh4w:*d7+@O\""v\nJ%Lgyj]s\""(!G\\Unx\tr\tG]bf"" "";05T`q\\`){ruJ4$%20ftc#`AK"" ""=V'F`\\Wwlhl!qm3AeYY9Eks1U@28<Xb`9M)\t 0,^t;Bxu'WeA"" ""$dg&l JAs[/f\""gfu:|su/>1=@'V?|*nG"" ""EnIK,\\B<cL}:B7o%Ty=/}U/"" ""Cp7t=#?%)Y|{t@%=}8qH=/eD]>/cj;rm[Ym7oP'"" ""B**W$\ns#Z%\""$OM^y+~(vo%yPQ0<WO}S0ihZ;p\\[kXG3X[?"" ""tS11%xJcV<lqP.b4rgQ,px71!rEJ.$!v\""BJDd=N^W+h\n%H|+fh"" ""L"" ""d$m~w`qdz>VaqB;Fgel""]","19
1
50
46
39
23
32
49
25
50
30
9
29
16
25
26
33
3
15
15
6
26
0
47
9
28
36
10
15
16
33
4
17
38
20
42"
"[""E/GZI53B\n`=eo,'<o,01s\nnHm:YE[7fs"" ""IofC\nR5[n/y\nAN`UaBC"" ""/3m |ivu,,5\tn(c-LVS:iDg+_S]3JZrunMvjZc("" ""4=H7A@xZ^\ni0{U"" ""iAF63W_NZQ)=M8s^BcC?b/Y]^`A8S0haICS5:&MrWpX9qn"" ""np]h6SJJOj^B3\""ZC}-v\n\\NcVL"" ""Dh7"" ""l<M4ST1!05M`$:-~ QvW$yC<='Eh@__vj:6xCDZ\n"" ""s\nzhXz[a}2"" ""<\n6E@\tZ&*|P4j[B17f}inoGp,#]^\t<_\tdhb9Rb6"" ""XgI$?v'\n4nqbmUF&=h`mCxwhDv+;*&*\nX&tMyZkwO"" ""Cx1ea:K[YYE;:/]`j\\IyVbG$2FfAUKH <yi@9\n*"" "".XQn$DZbH[P^])_JLH\\Y}bNBz.z<Oxec*fS|A\nr-}u[KhK"" ""/%$Z|-CJ\\s|s)l<"" ""iZq."" "":Xj=<&2r'.a0w"" ""O3rdmV`K"" ""(y\t\\9N_r4=-)/5uH:v#G#%]~)hvQIC!Rqo_."" ""eu-+G&Logc)ZN5l3eff6gdU'Yqa45sT#J""]","33
36
8
13
4
15
46
39
41
39
10
40
3
25
46
14
39
19
32"
"[""\""\\Z!2b&s{A-Y"" ""{|X)nmeBCecXgi"" ""nJpe[(#ISlE(.&sAi~r0HWBO7FO<-9"" ""Dj\nFlb]6Jm*QMGkTO/FN<&f9x6w'5](3 U?~kGUV?n\t>)9"" ""72*"" ""A{@rOYT_`12|w<7^dl_/{U=j3Qo0"" ""(@k(^@cdH.Z9k8&p(9|"" ""I,69)UB%&1;oM;2mmM=.H+0rm|dEv?h0y0@f"" ""j\n]"" ""w.kvh>PC@P[}V+wrwU}Mf>5\""s7.n?#J(AXA0|"" ""0n"" ""Qq"" ""#qIYh&s:]T%"" ""To(9z\n+JYy@r\\u93&V^Iz[v\tS3$s&u&x5?74TiYgDfu@%DMbu3"" ""4o"" ""H;i\\"" ""Nx5?a<~bk"" ""$'y,E\tns,\tgyP/C4H`vx86\t4 |xH>%B-GOO4S4Y\""5YoKl|"" ""\nq)7jvc^{FQf-Lv}c\""d-(aPN-de=U3CLN7#pp4<!c7!a^i[m7M""]","50
46
9
4
2
50
11
2
2
37
3
36
19
28
3
46
30
14
12"
"[""%wI]KBw6%)J{=?T C\\?g$_SD7K?!\""X4gC]2"" ""`~6J{z"" ""KHwK7,9;Z_xv0vbT2l`)[,<.2t3X^K@m"" ""ar2c] ;E_QRGff,rl!pDz]D_]5B#cm]'{eL"" ""\\$p(0[k%}X-/o<W-\n~|(XzjpxYM"" ""_\n<V=6Kza}\""""]","11
27
35
32
6
35"
"[""DPUs'%@3*>Zy)O9fz;Pad _C)"" ""uu,A/23f8.|9Q\\%]va>4T19;,i@yAZpP:2|.'ut|"" ""U4@Gb"" ""{0]nT#RTCuy[z)\\St"" ""1&oR;2l"" ""|Xehi0\""#sOS{Q41rv"" ""i4{,E9/'dX@!re(F$Df`8yGtunZBrF-CRq12c4`XZr]k>1p$*"" ""`&zG"" ""0HSzs'\tDRbDi~fP#dJh:K?g+Z a6\t;/];r0"" ""qew:0ihW>zG_0\t<+77E_Z`H"" ""cUml"" ""Yx Gzr$i[+{2!n08q0M337Li8N\nu,Z+ m[$9s3/}oUh'^-+}m."" ""0.Z`3$\n)NgRC4GGHh!KXN-"" ""~t\\<pF\tFPxQm\nrSe!Jait*S- j5mX2Z%@q%~Iy"" ""`m[ GBO`LHco4|VgF|5"" ""=_'6$c?\\0M_\""O<AIWb-E2#1Z|[7E;jzTM@tCs8$s}x'|Il%z""]","48
19
38
22
50
4
23
35
4
49
17
7
17
5
40
25"
"[""Q7}L'o'<%5C5'uyQ\\c^*>6s1Wb;i{Qg-}COEi'ci)\n+#2["" ""{(rsc6pBGE>3<*2GGM+f{4^b"" ""nxU:uh!tjK"" ""px8(}\t+A]c5PGd!:-wkDXz`>s3`0"" ""!t%CLgE\""E"" ""8cY!d[7<*$n{6:+k<yl[5.h~kPo.$+9,2+C3sHuR +sx\\@?S$)"" ""7"" ""%I/bO#;&g= P>x|_0w]iw-v$~h#$Kksa}a\tG}Zu'wM39D@p"" "",>}aw89awa~,{A!eH([@F\tk%q""]","25
47
1
50
9
28
10
24
46"
"["";'(8QWAU1-2rKQTaev\tC*JbVf"" ""y}y6BNku.J3#i vuTQFhf85 o8zjy0J+IZSTGrfjh"" ""gp6UVH2kZLlkABd\\%d@dIriwd?+6Hu'wPY<no^U]@O~)ByDz0I"" ""?ff^d\\!T(6UyE8="" ""#LANRHg"" ""#iGT=]m.3\\ug?KJ-:pG^u4'\\>&\t_WB)/b\tEH;ZKidb6s;U"" ""=ZUX!}x00dm83REE#C"" ""~RvC"" ""u7oO^,S0$"" ""}k.>&]1}v|6{*>,)"" ""*%[] !:Ey@\n?P0gTZU616^FE-BTh8o2Lk^E$QMQ1"" ""cQhNfj7UXHas\ttE5R?Z+X&\tRw"" ""5,,3XyD{\tKz2U,1$~EMt+3% j05b25-=ph|v1\\iLm$)Sy"" ""KSbu;sK(J(\"" zeS$Qg-djhuv"" ""7|)qp8+fHZk"" "";u~X{qA|} orV,uM/XT\""-\""~M2:P#`e.0lUxL{A\""'#g/"" ""@"" ""~[-tSR&nX>p!E]U^5k[+Z`wJn`j6hJU"" ""m"" ""fFjk*<HFxUI"" ""lp;Be&KAf"" ""t73!|l-YLXk3>qEjR|zCIUVqhON"" ""cu`WQZ](""]","8
27
9
11
1
31
1
43
11
24
45
25
40
16
9
4
18
46
7
15
50
41
25"
"[""lp\""O>odO}\\"" ""o,4/!#=up#'O*d+>"" ""m!Zow.klqn#@QrN?NEc,T'"" ""A}:o9Ubd84?$4+n46%zm46i_hGx uX?:r||BF:2$>hqpv"" ""*\nG"" ""_"" ""fETU\th/M @2PiC\t%=z5o_osBZu"" ""a\njYx"" ""$4]I_ABl7FC"" """" ""yOHD-8s""]","7
0
11
5
26
1
3
45
22
16
10"
"[""NvT;A*`qx?7\t,{z"" ""uxv"" ""7tc99@B"" ""k#\""6WQ&\\bnNq{=~&UvVuQr$gJ5$:VA))~$<^[DX> l9N|FMIo"" ""UC[}AyEqHCOMO--.yOhu!1}-\""CHmolPV/p9Ni$~(%1"" ""7KW"" ""M#j\nftx\""?#+7\""v}XRbHe+'b:W`w|}8YtWD""]","34
3
42
49
7
3
15"
"[""VL(X[l?$f=Y)I<#q_N8(w{#<,^go>"" ""!z}gxW(zUX)k_:?&XcnN/;Gz's4@>M|8/N?j%Q."" ""tS[9`"" ""^+k/&VQ\""\""iw:zrN\""\""RprN2RK_;Y,&G#Km\n\\Me^fui}"" "":Fmm^"" ""E\\3g9$XjAm7n'M{l<\""\n?K\""~uUlnUs-bv>L\\Sgd?"" ""7:hh\n*|sjr7F+xXT1B@TQCq{M&(U9q{"" ""oqNiCbc>Q({{}i3d[p*gk,)p\""05C3,@"" ""I"" ""v@^:\n"" ""^N2i>Rw,+Yi%F_"" ""$;4U2!h CzbnTTTO4x-B!UM/(qT'WD\""{Nr?,AwqTv"" ""U[u\n=IiRSt 3^G"" ""WFjXyQEHdA[5!3^6xUUrS<^udru:*"" ""`q?aH<+8T%*BN%ly}:aZm\""&UxLu1=%Mpueg<5,_Q"" ""$qiz.b1kKM2Zr/aF#3]\""uZqEu?g_rVJ,4*L}k7M{"" ""<Krb\""!bR7.Hzj\nfdB*rvj./:"" ""?.i>h7PPq-Le#Y2,wj:>PVAt?na}(lD8y:X"" ""V{|I^56[MQ]#Pdi[\n^SmYP/vG#jq=4Mk)\tXStRu}'a]"" ""`kl#V8mnsk1B~B%_0wPp^q8"" ""h-04Vnr%HhP\nvOy3:9E>V6HcT`T)TA>C$z<[<F\tT*B"" ""\nEG/]Zi~]S&4g`d{|,$&xKj9e~Meg:r@nta"" ""<geL5EKM/zc%qsZ3NV~]j.Nh$W\\Y$rAK6(q~GoK(2,!1xE"" ""Wh^yuw+M9neu >f"" ""br&KdK(2>}BDY@QJGH9a|E.>L\"""" ""p]`r9""]","5
26
15
46
35
42
23
43
35
24
40
40
29
14
41
14
5
1
31
31
39
5
42
5
39
29"
"[""+/\\7x6#i9n"" ""6i9pM@"" ""2W\t|RA+X4-R^xM47z)FR=>AL&"" ""L}1sday=:Z$OW4$F\t@0+v.`1\n#\""BftfHSR8H>yO9ZK"" ""K@'\tBL"" ""/D#b%!2t[SRX01?S~yC]m,()=p;y22C5H7[#ANt"" ""fNv|z,8Aen*E\\mI"" "" mfwFT-k\nt%zja}h;sm}350\\1[\t'_"" ""8"" ""M]Z{q4[MzA!jxczK?y#z]c'5_yZSi{*~EQ$%UQ%(B"" ""I=W $S"" ""qSJjJ#)z"" ""9(<"" ""5,oR{\""Gl=k>rWHh}|GG7T^q3f1,e`5.\\$"" ""1~"" ""+c-<mZt"" ""q&]L90o*%dEi&5I=PM.)\""1\""g3oCe\te"" ""ex:Ix?B/\""ds\""N-\n}u?1{c?7\\N>9Y"" ""qI:fJ<cm\t,x|MBb"" """" ""y{.AVL\t6t&DEc{QBKn,\""AQ>zT}{\""![R@"" ""v"" "":+AOpev-9.5\nM@eWjK#("" ""3VzpYBsO\""\\:{cgVG2(E"" ""\\HtZf.Plpcw>ia[ysBY_>:,kxcM/l6 e31=0xVd"" ""(FY@[lZzDH"" ""LV+VDKI%GG|+L:g4JAy/,iN={K\nv]0aXht%l'r+v\n>+,;Ruper"" ""1]?\nm^`p\""&eUTaYx\""v>PL.|L|rAx9>%g;Cmk0ye1Vss0|H0WO"" ""ez0'cGISrG.fc'!*\\Z-q]!:%Aj?6(>:kej{C7&4kiii}oO*E"" ""Z)u]+4sds~;"" ""'dt"" ""D.:T<o"" ""_Uk$L Z<8u|iO\n"" ""^|g](ss!eti[{A"" ""NZO{x.>:KrO'\""8x J=+3j7Lws\nBfG\\>@V['s-!djla"" ""j`Z3C:'0ghdzcw?&.b8pe*"" ""oKLPjF>Ou.^Rm1`I"" ""A8M&"" ""\n=m!UPurLDgHc'OAs$s,Yy=\n.J"" "":_"" ""?<N13-03\n\\4j2UB_2~f,Xx_4po<ryV2qRw[|f|h"" ""LKR/FV;0"" ""W\\dU/7n_Gm#h2Q/,pwd%?jtfiZ:("" ""{$UW?*\n\nZk\""(Zm}*h]K\t/VUPKkd0lm_8]xM"" ""2Bg_I==|]\t\tQM\n_SRtXCs0OU~+zY"" ""EUR4yO6.0a-upP}Y{^D.?[oT0m*d3@"" "";E#[6Vt0k-31R|ynPcNjSc'QG\\K.wt5I,KyoT""]","37
30
28
35
28
8
39
2
26
4
16
22
42
14
14
6
3
11
48
49
50
10
39
19
20
1
32
0
15
28
30
7
2
33
3
8
6
41
1
29
15
39
6
42
25
6
10"
"[""G&p/=:%qgmCh1Y3 Zmi-FZER3P\tw*mbs<F0"" ""ZtfQ5uN]Ex\""Pb}"" ""iag#Kk^zTN?ptt'zGGA~cFvKiA"" ""8YZ<5MU)\t\\6P"" ""JV@h\t`T2zKU{n'CCYpm{\tu42K\tQta\tkV PKPYze}&~lY~Ok~"" ""\""l6M|3Bmrm]#r q$Z#zi> ]W#<d"" ""o=&1H>;qc~s\\VXdB-9r"" ""MEVBv2>}2l~7{o/#7N6?k8[^zQ87{sn+Q>P[rt!j_#\\"" """" ""p:oK#Cf\t"" ""pg@PVwjs`wP{Z<f6z8GB`"" ""P#zsBg:\\)N8=rV_k""]","16
21
8
0
43
19
27
48
12
26
14
35"
"[""z$ZgXv3\""Fsr2g(Da'3yrPWlnYLn\t8P65>yX|>kj=2wT}6e]4A"" ""`ZztNDuZ)Zn!`6`"" ""HRo[[hnEWM|PR<\""qT^\""7|XyX\tqih[O@>p}M I0rqN}jlWnb=wj"" ""s;>=_rca+"" ""$cJPs-x%W>t9GU'0FT!Q2s`_38QnQ(M3s_uQ%;-O^>&u/@/"" ""\n+2ph>\\\\^AwIjsrs^r"" ""SZ@#S-"" ""8{g $gI6$'"" ""41pQc^ \""Q8MQk"" ""w)RNx;wpq=.srWmiG=Vv^2epr\nl3#y*-*%y{"" ""@GN8N3=de&Soe\""G]zbL6?0`wKO5$ZI<E(jLfvLBoi5"" ""D[%WH`"" ""E"" ""s#,T\nV\\U !%d8"" "". 5mh:x:cKisnqqF+CC\\,^Si!9Wt;+P3KyHYW*`?c*F"" ""F{hofU#i9`_e,eFs"" ""y^h5f*vZ\n8W{BW7 =I!'.5'1CO-grp{LQ"" "",|3MUP_ktzOaFDF{brccP:/1.L&gd=U/wV<y`\ti9'%"" ""YM^Gf*U6WCuKl}E oG\tNQ1\t2_0m)RGb/"" "">8e}RMN~nu\"";""]","12
32
42
33
16
43
13
1
6
42
36
13
10
6
18
47
9
50
15
49"
"[""us? 9Tt>s!)8q!m|96j{oL@Q/"" "").Zxj%1NA^S|03ib/+Z9OZd"" ""u1zv0:g)l\t:z~1ax"" ""&SLs4fc/ukS8qs!g$~,i1"" """" ""`8,S-D?.6|&i,_q;&gd!9{ObV4"" ""6iElG&<yh6R\\HNa.%vS\nV\t-jA Qg.ho-gX[.J&AhoQooR"" ""M,oj=f\""'%'@yj> 3?#H:JD0{#,\n*@kdgcEP;"" ""GR&F\\8w{H*muRBgYM'T!sy<"" ""3euo\""d5W^mHnFge\t"" ""v\""Se5];E\nECR*is,7upVM\tv$I}F&2W\\[CX*g->2o%LmLC>Lf"" ""LxI{w#BB"" ""G.|jr7TX<kWA\nkXTcbbQ?&e&K"" ""GSHlp]2K%e$c}^RxOU=v:w+ Dc'^Ib/"" "".)=$r\tkF[`^?p X~xU @nJ.-{\\x9D.%R?u"" ""@TeI\\k"" ""*@qK\tk-O[%D5J&&[c7hnTu=60?w%N@w\\"" ""ka=^Kk}T\\2^NlA-)\np>Sk\""GO"" ""HX$%[MYV)VDl8egqG_k))(GD|zO+qSd?UGRgTOx"" ""2#)@-\nvDX1XBS~gC\tqq:"" ""sZ\"" _-!qdq0cFkv;ZoK_t\"")j4Vt`"" ""J==p-p(:)HiL>cvO @7|2h I(>qKAjXfB]04MeOd>@@*"" ""(\""~T]~,"" ""|DTaMl0T#?@4k&|y\tOVkJ!S$6&&6e`zS%@\t,O7 P\n&qRc=dBs*"" ""Z!}[_bU*&[wI"" """" ""UZN<|(@fEmZ"" ""EYZH!hv3Rn\ng<1?q-{}img@8VkQ?+,o[~:tQ/RJ+u"" ""$|ppO85x`K|r:p:8'wTL0FD9;~:%&Z"" ""{&Svv(t?IW,Aq{hG\n('[3vm7d\t%<7<<1Of*j+oV'65~@lO"" ""\nLR\t@WI&DP*J349yO.`HHr1\\{"" ""Sxiul0"" ""SFafJ '-@|ITnZ5s/kB6m|XkypqF[k[$5u)8V\tkfvC"" ""oC}uvBiXI;fvK4SdI[\tzA5GH`[VrQ2@"" ""C$IBx$.W)T5Otn]3~fm;Kx*D(>LRCXCHhq<Qck}*^RKbc"" "".Y)!(\""\\7rd[#@b7F{CZ(fXotPCm\""{iYCWKeeLy`t|: \n"" ""TX<SuF\t*;2,AXE&JYkEsm8E"" ""#|a?'xmQ+l=qVTc;r Qxm@M$/ !y\""9P-dEXx66x|"" ""%16 NbM{%U"" ""u(MRxctW$\nDO:A/8c#"" ""\ts\""R`]1_DMj[CI8Z=^FNvR;_Vl;)D4"" ""E~Xp*XHpO';EH$-$@%gA\tSy},<s@4"" ""2\td"" ""#K'5/@a%K:BN~76Wf,Q-\t"" ""?:-bVMEg\t/`D]|{=*P\""G!8Uy2<J"" ""hK2W<^Czt^%#\n0[dsUF7k(o4-"" """" ""+@g9Apf@Tf:/D>]M%D:V~tE@s>M9\nzc!3Rt%8>[)F""]","41
0
25
27
21
3
29
30
18
10
40
23
44
45
31
42
6
25
46
30
41
11
0
12
50
7
44
28
20
39
24
32
6
34
31
25
8
48
16
23
36
45
26
0
21
16
23
25"
"["";*~#mhw_Bk}"" ""?7]9[-%OR/+XV,v]0NK0UY#%xq/>Vf-.^0_KZ*s,7>A/McZ"" ""'U&Bk,uT)dk@y56TmsN^n'o1(\tvFtzP@!rEF"" ""4z"" ""{zki$72PEe`&!kpJ!-0BJ-/\n,pE~Aa:*X7Lj1~y:W#5:d<\\_"" ""@-7F#qBk""]","8
48
2
36
47
11"
"[""GW&k;rH'Z0bR-XbGs:#G"" ""II>WK9ZV%MdCXw ?XmbSZY2)Kt\n#Ui%$RR{"" ""Q?S2\\2q6;A"" ""LY7Fc5,5k-ktp/8%\nb{K<&[rV334\""_ry._ z{4"" ""t|z=RB/]a%K4q1i&"" ""o){]\""~EScJpXF_9 RgftO4.hlg^\tfm/8,.C(73PwPfAT%%"" ""o*o'qH\\ToM`?6D%a%;\n,BzK%H];n%vJdFhI.q^;J31+Fy"" ""ner}[C5d7rM~+]\t6Hzn2'Nqv6UWOSAp^%/6?1@w{oL"" ""MU!-"" ""FleOMfau]/jPmVtnG)-F8eE"" ""m\tkZJ\nf\nC*1sk]bIOl_=?=)5C?JLoBsIUh3NU\""o ;S='Jb6%"" ""{<IL ~chi])tPRY@3Yh"" ""t&Lx/ g"" """" ""MfJt8B<IkwO#pbHO"" ""i5)|:i!d7&!KH"" ""bm!5k&(^\tS\\fHFQU"" ""6o"" ""[VXF5$wti-dAznh<({_)A6^(s#]mg[gQVpwG"" ""In$FD\tZz9ImTY/AW{LzDoPu91\n.G7_BH"" ""WeNc>U\n6'(tZ KP>m#$Unsmo4("" ""Acq\nE-l[iT(%zW\\&_~Qq"" ""\\9FsQ \""nM,$CB/F)lN.K]k|M- [Y8rI*I-AAoKw'WP<RT"" ""\nd*umG8Y`hmamaX~taU1DwV"" ""3+Y>s,2;]\t7TWZ\t0>/"" ""Aq@]baIJ>QZ[MQ \t$_"" ""\""W+cOWTo5GiB[V"" ""LY^JX(aTS`K'AN\""@w.Z|QAW1x8-QK?S!S~Ols9D~jD"" ""0#~%$_v:R*n2a"" ""]Y>\tTGd9V`wn43pI5v^LD&6k)mP~T|me*!qC_D&e`+\n]%'"" ""HGp-G/I_=A/{"" ""pl\\NtKk_N\\xK(&r}.9,:gFjp_/X>G/,"" ""|'x-Gz6-\""onq5$F>?7A*\tG9`:5UEOh8h"" ""1CUcZtq|A`>}"" "".gmds,v=;BZ][hdGs0Lil"" ""PISp{n.jZjI#*7s;G;]?~QhFP&?#>\n4M@Elt*a-f5km_*d\n"" ""8QmUgVu\tn-r_;VL\""/eSc3A"" ""4mS`PYF*`>npC$?$[T\n[:f7,/\""\t)sX.e5Xn"" ""[r:3@%P}5O':\tQ:N!\nRhTW2\\/m/w|)\tT3gJxYm(lt}T^Iy)B"" ""&X*kjrMb=+Z\""{'>0\tx=j1Ai5?15~PVdS4K<7$ks,"" ""zXe_!!)lY2e19m7'(^\\ZPmXP*t$1`}fTbSP"" "";2tu^Il}Gk~bF7HM\""Rr\\B!>sQ6B.cd%N]"" ""sTE$}<sGhrw%*HX$.IMUpz;+))/CN/0AO4mANR6"" ""c1{s%h%y=7G{zD\""$)hmw{#LU6~jT{`+\n0>""]","34
39
33
35
40
48
35
22
47
21
12
32
31
12
46
13
42
14
18
18
23
45
20
26
32
36
2
16
13
16
0
7
19
48
23
4
42
45
46
16
38
10
35
20"
